date,campaign_id,campaign_name,channel,spend_amount,impressions,attributed_signups
2025-08-14,C0432,google_search_0432,google_search,229.60,8836,0
2025-08-14,C0484,google_display_0484,google_display,253.16,54842,0
2025-08-14,C0521,tiktok_0521,tiktok,495.31,66910,0
2025-08-14,C0531,instagram_0531,instagram,258.24,26545,0
2025-08-14,C0535,facebook_0535,facebook,299.83,24903,0
2025-08-14,C0582,google_search_0582,google_search,68.44,3229,0
2025-08-14,C0587,instagram_0587,instagram,239.02,15806,0
2025-08-14,C0602,facebook_0602,facebook,560.92,59659,0
2025-08-14,C0627,google_search_0627,google_search,279.17,11621,0
2025-08-14,C0654,instagram_0654,instagram,204.34,13262,0
2025-08-14,C0655,facebook_0655,facebook,320.52,32574,0
2025-08-14,C0665,tiktok_0665,tiktok,61.31,7293,0
2025-08-14,C0701,facebook_0701,facebook,198.50,27347,0
2025-08-14,C0709,google_display_0709,google_display,118.89,20358,0
2025-08-14,C0713,facebook_0713,facebook,361.62,59736,0
2025-08-15,C0006,facebook_0006,facebook,288.30,32589,0
2025-08-15,C0021,facebook_0021,facebook,242.65,38910,0
2025-08-15,C0052,facebook_0052,facebook,646.90,49710,0
2025-08-15,C0056,instagram_0056,instagram,150.43,10202,2
2025-08-15,C0068,google_display_0068,google_display,569.28,215308,1
2025-08-15,C0157,google_display_0157,google_display,364.30,70437,0
2025-08-15,C0196,instagram_0196,instagram,195.25,21523,0
2025-08-15,C0251,tiktok_0251,tiktok,412.74,63684,0
2025-08-15,C0269,facebook_0269,facebook,326.97,43357,0
2025-08-15,C0294,google_search_0294,google_search,554.47,21336,4
2025-08-15,C0319,google_display_0319,google_display,294.20,72173,0
2025-08-15,C0324,instagram_0324,instagram,541.73,34331,1
2025-08-15,C0376,google_display_0376,google_display,255.32,82935,0
2025-08-15,C0428,google_search_0428,google_search,329.54,14663,1
2025-08-15,C0432,google_search_0432,google_search,203.62,7862,0
2025-08-15,C0484,google_display_0484,google_display,303.38,63612,0
2025-08-15,C0521,tiktok_0521,tiktok,456.76,65865,0
2025-08-15,C0531,instagram_0531,instagram,238.47,19129,0
2025-08-15,C0535,facebook_0535,facebook,317.86,48858,0
2025-08-15,C0582,google_search_0582,google_search,144.41,5316,0
2025-08-15,C0587,instagram_0587,instagram,229.76,24401,0
2025-08-15,C0602,facebook_0602,facebook,462.87,36115,0
2025-08-15,C0627,google_search_0627,google_search,252.87,9096,1
2025-08-15,C0654,instagram_0654,instagram,121.59,12537,0
2025-08-15,C0655,facebook_0655,facebook,434.52,38230,0
2025-08-15,C0665,tiktok_0665,tiktok,74.19,13787,0
2025-08-15,C0701,facebook_0701,facebook,219.05,28318,0
2025-08-15,C0709,google_display_0709,google_display,488.94,105149,0
2025-08-15,C0713,facebook_0713,facebook,554.15,53370,0
2025-08-16,C0006,facebook_0006,facebook,254.76,25523,3
2025-08-16,C0021,facebook_0021,facebook,277.98,27845,0
2025-08-16,C0052,facebook_0052,facebook,637.42,46024,0
2025-08-16,C0056,instagram_0056,instagram,173.52,18139,1
2025-08-16,C0068,google_display_0068,google_display,546.64,91504,0
2025-08-16,C0157,google_display_0157,google_display,334.85,88847,0
2025-08-16,C0196,instagram_0196,instagram,163.80,13111,0
2025-08-16,C0251,tiktok_0251,tiktok,166.62,23479,0
2025-08-16,C0269,facebook_0269,facebook,361.32,32801,0
2025-08-16,C0276,instagram_0276,instagram,159.95,12688,0
2025-08-16,C0294,google_search_0294,google_search,342.97,12913,2
2025-08-16,C0319,google_display_0319,google_display,205.04,38612,0
2025-08-16,C0324,instagram_0324,instagram,548.43,44194,0
2025-08-16,C0376,google_display_0376,google_display,241.45,54109,0
2025-08-16,C0428,google_search_0428,google_search,297.68,12632,0
2025-08-16,C0432,google_search_0432,google_search,133.15,4197,0
2025-08-16,C0484,google_display_0484,google_display,340.96,60710,0
2025-08-16,C0521,tiktok_0521,tiktok,464.29,49030,0
2025-08-16,C0531,instagram_0531,instagram,343.92,42411,0
2025-08-16,C0582,google_search_0582,google_search,64.99,2921,0
2025-08-16,C0587,instagram_0587,instagram,230.22,15921,0
2025-08-16,C0602,facebook_0602,facebook,338.16,28408,0
2025-08-16,C0627,google_search_0627,google_search,236.16,10963,0
2025-08-16,C0654,instagram_0654,instagram,181.54,16313,0
2025-08-16,C0655,facebook_0655,facebook,271.69,19979,0
2025-08-16,C0665,tiktok_0665,tiktok,106.40,12115,0
2025-08-16,C0701,facebook_0701,facebook,538.20,56818,0
2025-08-16,C0709,google_display_0709,google_display,108.70,24697,0
2025-08-16,C0713,facebook_0713,facebook,245.42,26878,0
2025-08-17,C0006,facebook_0006,facebook,223.52,34475,1
2025-08-17,C0021,facebook_0021,facebook,251.54,18995,0
2025-08-17,C0052,facebook_0052,facebook,297.99,23419,0
2025-08-17,C0056,instagram_0056,instagram,145.94,12942,1
2025-08-17,C0068,google_display_0068,google_display,261.89,51034,0
2025-08-17,C0157,google_display_0157,google_display,574.06,123915,0
2025-08-17,C0196,instagram_0196,instagram,105.34,8787,0
2025-08-17,C0251,tiktok_0251,tiktok,276.47,32446,0
2025-08-17,C0269,facebook_0269,facebook,172.05,23140,0
2025-08-17,C0276,instagram_0276,instagram,186.65,15402,0
2025-08-17,C0319,google_display_0319,google_display,155.66,34762,0
2025-08-17,C0324,instagram_0324,instagram,499.22,52064,0
2025-08-17,C0376,google_display_0376,google_display,644.81,109703,0
2025-08-17,C0428,google_search_0428,google_search,165.53,7295,2
2025-08-17,C0432,google_search_0432,google_search,218.48,8554,0
2025-08-17,C0484,google_display_0484,google_display,258.42,58877,0
2025-08-17,C0521,tiktok_0521,tiktok,287.22,29024,0
2025-08-17,C0531,instagram_0531,instagram,271.58,18164,0
2025-08-17,C0582,google_search_0582,google_search,142.03,4476,0
2025-08-17,C0587,instagram_0587,instagram,248.20,26017,0
2025-08-17,C0602,facebook_0602,facebook,404.59,45262,0
2025-08-17,C0627,google_search_0627,google_search,291.10,9352,1
2025-08-17,C0654,instagram_0654,instagram,122.73,8254,0
2025-08-17,C0655,facebook_0655,facebook,576.62,86961,0
2025-08-17,C0665,tiktok_0665,tiktok,80.03,8675,0
2025-08-17,C0701,facebook_0701,facebook,299.67,22817,0
2025-08-17,C0709,google_display_0709,google_display,104.97,17678,0
2025-08-17,C0713,facebook_0713,facebook,553.46,47062,0
2025-08-18,C0006,facebook_0006,facebook,255.88,40788,0
2025-08-18,C0021,facebook_0021,facebook,244.99,37682,0
2025-08-18,C0052,facebook_0052,facebook,451.08,69724,0
2025-08-18,C0056,instagram_0056,instagram,160.65,16633,1
2025-08-18,C0068,google_display_0068,google_display,211.50,60965,2
2025-08-18,C0157,google_display_0157,google_display,269.74,52705,0
2025-08-18,C0196,instagram_0196,instagram,147.78,10050,0
2025-08-18,C0251,tiktok_0251,tiktok,278.63,30408,0
2025-08-18,C0269,facebook_0269,facebook,432.66,54678,0
2025-08-18,C0276,instagram_0276,instagram,151.19,18248,0
2025-08-18,C0319,google_display_0319,google_display,267.10,87607,0
2025-08-18,C0324,instagram_0324,instagram,536.88,45409,0
2025-08-18,C0367,tiktok_0367,tiktok,592.39,66830,0
2025-08-18,C0376,google_display_0376,google_display,532.33,114558,0
2025-08-18,C0428,google_search_0428,google_search,317.96,10485,2
2025-08-18,C0432,google_search_0432,google_search,270.54,9266,1
2025-08-18,C0484,google_display_0484,google_display,286.88,86444,0
2025-08-18,C0521,tiktok_0521,tiktok,657.98,101531,0
2025-08-18,C0531,instagram_0531,instagram,304.44,26734,0
2025-08-18,C0582,google_search_0582,google_search,98.55,3959,0
2025-08-18,C0587,instagram_0587,instagram,263.35,19560,0
2025-08-18,C0602,facebook_0602,facebook,354.84,34930,0
2025-08-18,C0627,google_search_0627,google_search,275.35,11157,1
2025-08-18,C0654,instagram_0654,instagram,116.59,12076,0
2025-08-18,C0655,facebook_0655,facebook,467.84,36758,0
2025-08-18,C0665,tiktok_0665,tiktok,95.90,18249,0
2025-08-18,C0701,facebook_0701,facebook,390.45,28646,0
2025-08-18,C0709,google_display_0709,google_display,206.22,82803,0
2025-08-18,C0713,facebook_0713,facebook,626.70,48131,0
2025-08-19,C0006,facebook_0006,facebook,273.54,41464,4
2025-08-19,C0021,facebook_0021,facebook,293.04,23017,0
2025-08-19,C0052,facebook_0052,facebook,643.27,77285,1
2025-08-19,C0056,instagram_0056,instagram,172.73,16539,0
2025-08-19,C0068,google_display_0068,google_display,390.61,105640,1
2025-08-19,C0157,google_display_0157,google_display,432.15,79131,0
2025-08-19,C0196,instagram_0196,instagram,156.42,10357,0
2025-08-19,C0251,tiktok_0251,tiktok,289.01,62092,1
2025-08-19,C0269,facebook_0269,facebook,263.04,40874,0
2025-08-19,C0276,instagram_0276,instagram,178.85,13707,0
2025-08-19,C0319,google_display_0319,google_display,486.52,177246,0
2025-08-19,C0324,instagram_0324,instagram,377.45,25892,0
2025-08-19,C0367,tiktok_0367,tiktok,429.36,86163,0
2025-08-19,C0376,google_display_0376,google_display,360.48,74988,0
2025-08-19,C0428,google_search_0428,google_search,161.94,5534,2
2025-08-19,C0432,google_search_0432,google_search,219.19,7703,0
2025-08-19,C0484,google_display_0484,google_display,178.27,38692,0
2025-08-19,C0521,tiktok_0521,tiktok,297.80,30364,0
2025-08-19,C0531,instagram_0531,instagram,399.11,25758,0
2025-08-19,C0582,google_search_0582,google_search,118.12,4735,0
2025-08-19,C0587,instagram_0587,instagram,248.57,17654,0
2025-08-19,C0602,facebook_0602,facebook,459.62,53153,0
2025-08-19,C0627,google_search_0627,google_search,280.27,12308,0
2025-08-19,C0654,instagram_0654,instagram,120.88,12452,0
2025-08-19,C0655,facebook_0655,facebook,397.60,31145,0
2025-08-19,C0665,tiktok_0665,tiktok,67.86,14937,0
2025-08-19,C0701,facebook_0701,facebook,457.89,43307,0
2025-08-19,C0709,google_display_0709,google_display,305.62,55188,0
2025-08-19,C0713,facebook_0713,facebook,378.88,60470,0
2025-08-20,C0006,facebook_0006,facebook,313.19,38617,2
2025-08-20,C0021,facebook_0021,facebook,287.24,27243,0
2025-08-20,C0052,facebook_0052,facebook,477.34,43461,0
2025-08-20,C0056,instagram_0056,instagram,128.04,10688,1
2025-08-20,C0068,google_display_0068,google_display,324.12,80288,4
2025-08-20,C0157,google_display_0157,google_display,314.54,105304,0
2025-08-20,C0196,instagram_0196,instagram,117.25,11106,0
2025-08-20,C0251,tiktok_0251,tiktok,255.49,26946,0
2025-08-20,C0269,facebook_0269,facebook,301.50,31160,0
2025-08-20,C0276,instagram_0276,instagram,216.60,25369,0
2025-08-20,C0319,google_display_0319,google_display,501.09,155602,0
2025-08-20,C0324,instagram_0324,instagram,478.52,31817,0
2025-08-20,C0367,tiktok_0367,tiktok,568.17,74783,0
2025-08-20,C0376,google_display_0376,google_display,456.32,101694,0
2025-08-20,C0428,google_search_0428,google_search,172.26,8388,0
2025-08-20,C0432,google_search_0432,google_search,143.76,4885,0
2025-08-20,C0484,google_display_0484,google_display,252.26,65156,0
2025-08-20,C0521,tiktok_0521,tiktok,335.75,59249,0
2025-08-20,C0582,google_search_0582,google_search,117.58,4120,0
2025-08-20,C0587,instagram_0587,instagram,237.58,24992,0
2025-08-20,C0602,facebook_0602,facebook,341.59,32554,0
2025-08-20,C0627,google_search_0627,google_search,281.92,9960,0
2025-08-20,C0654,instagram_0654,instagram,104.27,8845,0
2025-08-20,C0655,facebook_0655,facebook,401.07,47148,0
2025-08-20,C0665,tiktok_0665,tiktok,59.00,14559,0
2025-08-20,C0701,facebook_0701,facebook,274.61,29229,0
2025-08-20,C0709,google_display_0709,google_display,486.24,169998,0
2025-08-20,C0713,facebook_0713,facebook,374.00,57646,0
2025-08-21,C0006,facebook_0006,facebook,326.46,28461,2
2025-08-21,C0021,facebook_0021,facebook,279.28,23049,0
2025-08-21,C0052,facebook_0052,facebook,534.94,41341,0
2025-08-21,C0056,instagram_0056,instagram,155.80,13503,2
2025-08-21,C0068,google_display_0068,google_display,334.42,139408,1
2025-08-21,C0196,instagram_0196,instagram,203.21,16689,0
2025-08-21,C0251,tiktok_0251,tiktok,344.04,80453,1
2025-08-21,C0269,facebook_0269,facebook,436.03,61050,0
2025-08-21,C0276,instagram_0276,instagram,148.93,15570,0
2025-08-21,C0319,google_display_0319,google_display,283.06,138776,0
2025-08-21,C0324,instagram_0324,instagram,380.61,39232,0
2025-08-21,C0367,tiktok_0367,tiktok,275.47,40182,0
2025-08-21,C0376,google_display_0376,google_display,415.17,78509,0
2025-08-21,C0408,facebook_0408,facebook,264.57,20191,0
2025-08-21,C0428,google_search_0428,google_search,238.37,11122,2
2025-08-21,C0432,google_search_0432,google_search,196.65,9471,0
2025-08-21,C0484,google_display_0484,google_display,297.07,97764,0
2025-08-21,C0521,tiktok_0521,tiktok,727.25,174040,0
2025-08-21,C0582,google_search_0582,google_search,182.94,8424,0
2025-08-21,C0587,instagram_0587,instagram,276.13,21132,0
2025-08-21,C0602,facebook_0602,facebook,278.25,19894,0
2025-08-21,C0627,google_search_0627,google_search,310.50,13837,0
2025-08-21,C0654,instagram_0654,instagram,216.41,19609,0
2025-08-21,C0655,facebook_0655,facebook,381.28,35985,0
2025-08-21,C0701,facebook_0701,facebook,395.36,43844,0
2025-08-21,C0709,google_display_0709,google_display,124.36,25737,0
2025-08-21,C0713,facebook_0713,facebook,580.38,66597,0
2025-08-22,C0006,facebook_0006,facebook,204.09,31964,2
2025-08-22,C0021,facebook_0021,facebook,243.58,21119,0
2025-08-22,C0052,facebook_0052,facebook,552.26,64311,0
2025-08-22,C0056,instagram_0056,instagram,161.52,10701,2
2025-08-22,C0068,google_display_0068,google_display,457.53,90431,0
2025-08-22,C0196,instagram_0196,instagram,111.22,13694,0
2025-08-22,C0197,tiktok_0197,tiktok,258.81,50128,0
2025-08-22,C0251,tiktok_0251,tiktok,393.71,52482,0
2025-08-22,C0269,facebook_0269,facebook,224.00,32751,0
2025-08-22,C0276,instagram_0276,instagram,139.54,8912,0
2025-08-22,C0319,google_display_0319,google_display,388.04,80972,0
2025-08-22,C0324,instagram_0324,instagram,525.29,59045,1
2025-08-22,C0367,tiktok_0367,tiktok,567.32,70326,0
2025-08-22,C0376,google_display_0376,google_display,678.48,305520,0
2025-08-22,C0408,facebook_0408,facebook,609.27,44190,0
2025-08-22,C0428,google_search_0428,google_search,163.77,8621,1
2025-08-22,C0432,google_search_0432,google_search,154.27,5330,0
2025-08-22,C0448,google_search_0448,google_search,467.91,22677,0
2025-08-22,C0484,google_display_0484,google_display,357.52,138748,0
2025-08-22,C0521,tiktok_0521,tiktok,665.11,144508,0
2025-08-22,C0582,google_search_0582,google_search,88.08,2789,0
2025-08-22,C0587,instagram_0587,instagram,260.78,29067,0
2025-08-22,C0602,facebook_0602,facebook,505.48,37488,0
2025-08-22,C0627,google_search_0627,google_search,300.95,11753,0
2025-08-22,C0654,instagram_0654,instagram,109.81,9704,0
2025-08-22,C0655,facebook_0655,facebook,491.37,37727,0
2025-08-22,C0701,facebook_0701,facebook,405.68,66212,0
2025-08-22,C0709,google_display_0709,google_display,221.49,69309,0
2025-08-22,C0713,facebook_0713,facebook,396.17,60020,0
2025-08-23,C0006,facebook_0006,facebook,259.70,19853,2
2025-08-23,C0021,facebook_0021,facebook,292.36,34523,0
2025-08-23,C0052,facebook_0052,facebook,420.35,49905,0
2025-08-23,C0056,instagram_0056,instagram,185.15,21204,1
2025-08-23,C0068,google_display_0068,google_display,179.93,38521,0
2025-08-23,C0196,instagram_0196,instagram,134.81,16182,0
2025-08-23,C0197,tiktok_0197,tiktok,206.48,26487,1
2025-08-23,C0251,tiktok_0251,tiktok,178.21,40964,0
2025-08-23,C0269,facebook_0269,facebook,174.51,12932,0
2025-08-23,C0276,instagram_0276,instagram,200.65,14149,0
2025-08-23,C0319,google_display_0319,google_display,342.44,135441,0
2025-08-23,C0324,instagram_0324,instagram,530.75,64258,0
2025-08-23,C0367,tiktok_0367,tiktok,395.32,91316,0
2025-08-23,C0376,google_display_0376,google_display,676.99,155944,0
2025-08-23,C0408,facebook_0408,facebook,704.62,106323,0
2025-08-23,C0428,google_search_0428,google_search,245.89,13173,1
2025-08-23,C0432,google_search_0432,google_search,208.84,6863,0
2025-08-23,C0448,google_search_0448,google_search,551.43,19744,0
2025-08-23,C0484,google_display_0484,google_display,298.80,71207,0
2025-08-23,C0521,tiktok_0521,tiktok,608.28,67399,0
2025-08-23,C0582,google_search_0582,google_search,85.26,3479,0
2025-08-23,C0587,instagram_0587,instagram,272.16,18112,0
2025-08-23,C0602,facebook_0602,facebook,392.77,35505,0
2025-08-23,C0627,google_search_0627,google_search,273.69,9973,0
2025-08-23,C0654,instagram_0654,instagram,114.80,14281,0
2025-08-23,C0655,facebook_0655,facebook,438.45,41458,0
2025-08-23,C0701,facebook_0701,facebook,544.35,65176,0
2025-08-23,C0709,google_display_0709,google_display,398.98,172826,0
2025-08-23,C0713,facebook_0713,facebook,242.90,26834,0
2025-08-24,C0006,facebook_0006,facebook,288.06,28054,0
2025-08-24,C0021,facebook_0021,facebook,247.59,29617,0
2025-08-24,C0052,facebook_0052,facebook,326.86,23459,0
2025-08-24,C0056,instagram_0056,instagram,154.39,12249,1
2025-08-24,C0068,google_display_0068,google_display,281.82,57735,0
2025-08-24,C0196,instagram_0196,instagram,140.85,9316,0
2025-08-24,C0197,tiktok_0197,tiktok,175.46,23893,1
2025-08-24,C0251,tiktok_0251,tiktok,368.49,58796,0
2025-08-24,C0269,facebook_0269,facebook,518.23,41125,0
2025-08-24,C0276,instagram_0276,instagram,156.53,14070,0
2025-08-24,C0319,google_display_0319,google_display,286.40,61761,0
2025-08-24,C0324,instagram_0324,instagram,447.81,54111,0
2025-08-24,C0367,tiktok_0367,tiktok,202.02,29351,0
2025-08-24,C0376,google_display_0376,google_display,599.81,185736,0
2025-08-24,C0408,facebook_0408,facebook,199.07,17603,0
2025-08-24,C0428,google_search_0428,google_search,290.32,14243,2
2025-08-24,C0432,google_search_0432,google_search,153.79,7186,0
2025-08-24,C0448,google_search_0448,google_search,529.54,20303,1
2025-08-24,C0484,google_display_0484,google_display,159.08,37096,0
2025-08-24,C0521,tiktok_0521,tiktok,705.02,160787,0
2025-08-24,C0582,google_search_0582,google_search,57.38,3164,0
2025-08-24,C0587,instagram_0587,instagram,247.42,28107,0
2025-08-24,C0602,facebook_0602,facebook,283.64,45183,0
2025-08-24,C0627,google_search_0627,google_search,251.06,12653,0
2025-08-24,C0654,instagram_0654,instagram,193.45,14103,0
2025-08-24,C0655,facebook_0655,facebook,256.38,29688,0
2025-08-24,C0701,facebook_0701,facebook,194.41,17338,0
2025-08-24,C0709,google_display_0709,google_display,459.74,150288,0
2025-08-24,C0713,facebook_0713,facebook,359.60,51235,0
2025-08-25,C0006,facebook_0006,facebook,323.09,30022,1
2025-08-25,C0021,facebook_0021,facebook,272.87,22038,0
2025-08-25,C0052,facebook_0052,facebook,333.40,30763,0
2025-08-25,C0056,instagram_0056,instagram,150.80,9947,2
2025-08-25,C0068,google_display_0068,google_display,369.97,83646,0
2025-08-25,C0196,instagram_0196,instagram,192.89,15458,0
2025-08-25,C0197,tiktok_0197,tiktok,165.90,20414,0
2025-08-25,C0251,tiktok_0251,tiktok,342.48,55403,0
2025-08-25,C0269,facebook_0269,facebook,195.36,14408,0
2025-08-25,C0276,instagram_0276,instagram,136.88,16394,0
2025-08-25,C0319,google_display_0319,google_display,496.64,113346,0
2025-08-25,C0324,instagram_0324,instagram,655.88,64565,0
2025-08-25,C0367,tiktok_0367,tiktok,310.49,64690,0
2025-08-25,C0376,google_display_0376,google_display,243.57,70546,0
2025-08-25,C0408,facebook_0408,facebook,343.04,30984,0
2025-08-25,C0428,google_search_0428,google_search,250.33,9216,2
