reservation_id,user_id,listing_id,reservation_date,duration_months,amount
R012554,U06428,L03781,2026-02-01,1,348.04
R012685,U06488,L03287,2026-02-01,12,975.24
R013492,U06948,L01475,2026-02-01,12,3646.20
R013833,U07133,L00767,2026-02-01,1,111.62
R014361,U07429,L03381,2026-02-01,3,173.91
R015044,U07766,L01957,2026-02-01,1,217.65
R016171,U08358,L03109,2026-02-01,1,344.08
R016771,U08671,L00302,2026-02-01,12,2116.56
R018417,U09526,L05482,2026-02-01,1,86.21
R018468,U09553,L05619,2026-02-01,2,606.60
R019013,U09837,L00438,2026-02-01,2,848.24
R019199,U09943,L03297,2026-02-01,1,349.11
R019950,U10325,L05472,2026-02-01,1,130.74
R020391,U10559,L00484,2026-02-01,1,342.89
R020914,U10825,L02551,2026-02-01,1,284.55
R021748,U11231,L03104,2026-02-01,1,175.03
R022344,U11532,L03063,2026-02-01,3,967.17
R022470,U11607,L05615,2026-02-01,6,856.92
R023437,U12102,L05218,2026-02-01,12,2369.40
R023508,U12136,L05668,2026-02-01,2,100.88
R025201,U13008,L05102,2026-02-01,2,565.02
R026114,U13470,L01117,2026-02-01,3,733.38
R027927,U14365,L05013,2026-02-01,6,666.84
R028991,U14878,L05844,2026-02-01,1,143.63
R000204,U00103,L03726,2026-02-02,3,572.76
R000408,U00203,L04274,2026-02-02,1,388.21
R000429,U00211,L03834,2026-02-02,1,300.81
R001158,U00569,L05585,2026-02-02,1,245.57
R002322,U01199,L04757,2026-02-02,2,513.70
R002474,U01269,L01523,2026-02-02,6,1770.66
R002846,U01458,L02131,2026-02-02,3,860.52
R004607,U02376,L00266,2026-02-02,1,299.92
R005123,U02664,L03013,2026-02-02,12,3490.44
R005348,U02776,L05775,2026-02-02,1,155.03
R006892,U03548,L00355,2026-02-02,2,649.26
R006909,U03558,L03862,2026-02-02,2,500.26
R007680,U03947,L03233,2026-02-02,1,250.74
R007857,U04032,L01094,2026-02-02,1,68.62
R008000,U04099,L02174,2026-02-02,2,500.22
R008128,U04163,L00225,2026-02-02,2,231.26
R008503,U04376,L03546,2026-02-02,1,161.34
R009389,U04839,L02334,2026-02-02,1,172.17
R009809,U05067,L04168,2026-02-02,3,395.58
R010246,U05280,L03571,2026-02-02,2,230.00
R011048,U05684,L02485,2026-02-02,1,199.91
R011633,U05980,L01367,2026-02-02,1,449.78
R011995,U06147,L03473,2026-02-02,2,316.74
R013462,U06933,L02460,2026-02-02,1,88.30
R014952,U07727,L00654,2026-02-02,3,619.50
R016285,U08410,L05996,2026-02-02,1,369.02
R016357,U08447,L01210,2026-02-02,6,1989.48
R016877,U08730,L02478,2026-02-02,1,397.14
R017487,U09045,L00228,2026-02-02,1,74.43
R018386,U09508,L01427,2026-02-02,6,2466.96
R018679,U09669,L00556,2026-02-02,6,2366.58
R019095,U09883,L00592,2026-02-02,1,436.97
R019619,U10162,L01845,2026-02-02,2,157.80
R019624,U10164,L02033,2026-02-02,3,942.09
R020179,U10439,L00325,2026-02-02,1,228.86
R020249,U10480,L02755,2026-02-02,2,813.40
R020571,U10654,L05106,2026-02-02,1,205.59
R020640,U10693,L02181,2026-02-02,3,733.47
R022363,U11550,L04439,2026-02-02,3,297.00
R022612,U11664,L02879,2026-02-02,2,201.94
R023442,U12105,L01173,2026-02-02,1,52.03
R024233,U12518,L02082,2026-02-02,3,529.56
R024895,U12847,L04718,2026-02-02,2,111.60
R025024,U12909,L01484,2026-02-02,2,888.98
R025104,U12954,L01139,2026-02-02,12,4380.00
R026619,U13711,L05591,2026-02-02,12,832.32
R028085,U14442,L02872,2026-02-02,1,182.18
R028561,U14674,L05254,2026-02-02,1,207.66
R028615,U14702,L04124,2026-02-02,12,4711.20
R029046,U14907,L05828,2026-02-02,6,1544.04
R000940,U00451,L02041,2026-02-03,12,2395.44
R001074,U00523,L02214,2026-02-03,2,482.52
R001591,U00801,L01472,2026-02-03,1,66.35
R003126,U01594,L02022,2026-02-03,6,1565.70
R003628,U01846,L05938,2026-02-03,1,251.81
R004209,U02161,L02946,2026-02-03,1,94.67
R004366,U02251,L01657,2026-02-03,1,349.22
R005850,U03019,L04679,2026-02-03,2,782.24
R006515,U03355,L00396,2026-02-03,2,469.10
R006839,U03519,L04605,2026-02-03,1,332.76
R006885,U03545,L00588,2026-02-03,6,1055.70
R007257,U03726,L00257,2026-02-03,12,4980.36
R007391,U03800,L00713,2026-02-03,1,78.14
R007435,U03817,L01341,2026-02-03,2,268.20
R007997,U04098,L02235,2026-02-03,2,296.36
R008010,U04104,L01976,2026-02-03,2,146.84
R008102,U04153,L00080,2026-02-03,2,354.34
R008830,U04547,L04803,2026-02-03,3,323.61
R009563,U04935,L01857,2026-02-03,1,319.64
R010196,U05251,L00683,2026-02-03,1,297.16
R011608,U05961,L02127,2026-02-03,3,847.68
R011758,U06040,L01879,2026-02-03,1,226.11
R012143,U06217,L01358,2026-02-03,6,558.06
R012559,U06429,L03743,2026-02-03,2,694.32
R015220,U07862,L02217,2026-02-03,2,265.92
R015273,U07891,L00223,2026-02-03,6,807.60
R015524,U08018,L05752,2026-02-03,2,440.14
R015788,U08144,L05244,2026-02-03,1,211.11
R016004,U08260,L04444,2026-02-03,3,953.70
R016012,U08262,L02449,2026-02-03,1,175.71
R018916,U09792,L05433,2026-02-03,6,2574.78
R019637,U10175,L03055,2026-02-03,1,335.98
R019853,U10287,L05373,2026-02-03,2,542.78
R021552,U11135,L05984,2026-02-03,6,2613.42
R021918,U11319,L04305,2026-02-03,1,239.96
R022842,U11774,L03803,2026-02-03,2,504.20
R024470,U12636,L03011,2026-02-03,1,268.81
R025431,U13119,L03704,2026-02-03,1,222.40
R025616,U13215,L02656,2026-02-03,6,301.20
R026074,U13442,L00701,2026-02-03,3,719.70
R026143,U13482,L00150,2026-02-03,2,232.74
R026530,U13676,L02916,2026-02-03,2,126.00
R026648,U13721,L04866,2026-02-03,1,314.86
R028307,U14552,L01269,2026-02-03,12,2853.00
R002203,U01135,L04853,2026-02-04,2,147.96
R002591,U01338,L05774,2026-02-04,1,273.72
R007700,U03954,L03478,2026-02-04,1,308.65
R008144,U04176,L02574,2026-02-04,3,939.63
R008167,U04190,L01774,2026-02-04,12,4858.20
R009524,U04917,L01839,2026-02-04,1,404.33
R009717,U05014,L02557,2026-02-04,2,373.90
R011527,U05923,L04863,2026-02-04,3,181.14
R012505,U06406,L01158,2026-02-04,1,249.54
R013309,U06846,L05987,2026-02-04,1,109.92
R014133,U07303,L00091,2026-02-04,1,224.26
R016311,U08420,L00169,2026-02-04,12,685.20
R016364,U08455,L03320,2026-02-04,1,132.69
R016420,U08486,L01720,2026-02-04,2,626.58
R017384,U08989,L02354,2026-02-04,1,344.39
R017718,U09159,L01108,2026-02-04,6,1860.30
R018654,U09657,L05857,2026-02-04,6,2469.12
R019279,U09976,L05690,2026-02-04,1,61.14
R020314,U10514,L02943,2026-02-04,1,130.89
R020830,U10783,L01293,2026-02-04,6,523.38
R021710,U11219,L03258,2026-02-04,1,194.82
R022358,U11542,L05539,2026-02-04,2,583.56
R022489,U11613,L05808,2026-02-04,2,546.64
R022755,U11731,L02303,2026-02-04,3,864.03
R023037,U11885,L03888,2026-02-04,3,1157.55
R023043,U11886,L03773,2026-02-04,1,58.73
R023973,U12374,L04023,2026-02-04,1,251.85
R025142,U12976,L03131,2026-02-04,6,2538.30
R025279,U13045,L02986,2026-02-04,3,153.24
R026352,U13584,L01783,2026-02-04,3,1235.58
R026754,U13780,L01243,2026-02-04,1,78.95
R027570,U14206,L03470,2026-02-04,3,655.02
R028285,U14541,L02202,2026-02-04,1,445.31
R028793,U14783,L00169,2026-02-04,2,114.20
R028863,U14819,L04181,2026-02-04,1,249.79
R001010,U00487,L02267,2026-02-05,1,184.82
R002073,U01063,L00992,2026-02-05,2,334.86
R002168,U01119,L01831,2026-02-05,2,507.42
R003008,U01535,L01136,2026-02-05,1,57.40
R003277,U01669,L01796,2026-02-05,12,3703.92
R004061,U02084,L01945,2026-02-05,2,204.04
R005247,U02724,L03658,2026-02-05,1,188.74
R005526,U02862,L02136,2026-02-05,1,248.10
R006399,U03304,L01184,2026-02-05,1,86.71
R007301,U03755,L02216,2026-02-05,1,343.20
R007318,U03764,L00992,2026-02-05,3,502.29
R008187,U04201,L04319,2026-02-05,3,1074.48
R008193,U04203,L05082,2026-02-05,1,413.64
R008456,U04352,L02666,2026-02-05,2,781.04
R009103,U04687,L04721,2026-02-05,12,4592.52
R009315,U04800,L03720,2026-02-05,3,836.01
R009671,U04993,L03862,2026-02-05,1,250.13
R010990,U05658,L00735,2026-02-05,6,2616.90
R012426,U06365,L05582,2026-02-05,6,2624.88
R014157,U07321,L05196,2026-02-05,1,97.82
R014256,U07376,L01265,2026-02-05,2,232.74
R015124,U07810,L02625,2026-02-05,2,488.68
R015183,U07844,L02455,2026-02-05,12,1461.48
R015237,U07873,L05220,2026-02-05,2,281.56
R015301,U07904,L00287,2026-02-05,1,232.39
R015836,U08165,L02633,2026-02-05,2,687.66
R017957,U09292,L04369,2026-02-05,2,728.40
R018868,U09773,L05798,2026-02-05,3,380.19
R019517,U10113,L00606,2026-02-05,1,394.93
R020012,U10359,L02118,2026-02-05,1,58.83
R020174,U10436,L01522,2026-02-05,3,711.18
R020509,U10627,L01398,2026-02-05,1,60.40
R020610,U10674,L04119,2026-02-05,2,416.68
R021406,U11073,L04244,2026-02-05,1,164.37
R021457,U11092,L00473,2026-02-05,6,1177.50
R022095,U11399,L02432,2026-02-05,1,319.57
R022352,U11537,L02901,2026-02-05,12,5393.28
R022867,U11786,L01042,2026-02-05,6,2048.46
R022879,U11794,L01854,2026-02-05,1,224.06
R023283,U12022,L00147,2026-02-05,3,973.62
R023498,U12131,L03941,2026-02-05,6,2526.18
R024358,U12580,L00674,2026-02-05,1,244.13
R024490,U12647,L01803,2026-02-05,12,3115.20
R024568,U12685,L02551,2026-02-05,1,284.55
R024863,U12833,L03275,2026-02-05,6,762.24
R025159,U12984,L04867,2026-02-05,2,885.90
R025491,U13153,L01026,2026-02-05,6,1865.22
R025614,U13215,L00822,2026-02-05,1,319.05
R026404,U13611,L03826,2026-02-05,6,777.30
R026945,U13882,L01696,2026-02-05,2,670.28
R027821,U14322,L04116,2026-02-05,12,726.84
R027859,U14339,L02170,2026-02-05,1,232.32
R028880,U14824,L00344,2026-02-05,1,107.75
R029042,U14906,L05080,2026-02-05,1,131.14
R000576,U00284,L04461,2026-02-06,2,529.50
R000707,U00347,L02215,2026-02-06,6,1307.58
R001102,U00534,L02846,2026-02-06,2,453.96
R002030,U01037,L05178,2026-02-06,1,217.81
R003974,U02033,L03766,2026-02-06,1,278.37
R004111,U02110,L05180,2026-02-06,1,414.76
R005381,U02790,L05103,2026-02-06,1,415.14
R005424,U02813,L00209,2026-02-06,2,164.78
R007440,U03821,L01404,2026-02-06,1,227.63
R007634,U03925,L03875,2026-02-06,2,766.74
R007927,U04060,L04859,2026-02-06,1,164.52
R007954,U04075,L00557,2026-02-06,1,233.51
R008018,U04108,L00163,2026-02-06,2,315.50
R008268,U04243,L01429,2026-02-06,1,427.87
R008662,U04457,L00961,2026-02-06,1,324.72
R009016,U04651,L04051,2026-02-06,1,340.07
R009377,U04832,L01035,2026-02-06,2,161.08
R010291,U05305,L05410,2026-02-06,2,545.60
R010430,U05370,L01091,2026-02-06,3,1065.57
R011994,U06146,L05704,2026-02-06,2,448.80
R012948,U06643,L04373,2026-02-06,3,774.75
R014707,U07608,L01413,2026-02-06,1,82.90
R015244,U07876,L03084,2026-02-06,1,188.67
R015918,U08215,L02394,2026-02-06,6,2345.10
R016042,U08279,L05676,2026-02-06,2,427.10
R017134,U08866,L00655,2026-02-06,1,90.47
R017824,U09211,L02764,2026-02-06,3,336.60
R019416,U10051,L02466,2026-02-06,1,407.55
R019675,U10192,L04828,2026-02-06,1,196.87
R019736,U10229,L00407,2026-02-06,2,770.92
R019838,U10279,L01866,2026-02-06,3,1087.62
R023871,U12325,L02146,2026-02-06,12,757.56
R024384,U12587,L02324,2026-02-06,1,319.67
R024740,U12765,L05148,2026-02-06,1,206.88
R025221,U13020,L00550,2026-02-06,3,1082.52
R025640,U13227,L02269,2026-02-06,1,91.22
R025725,U13267,L04878,2026-02-06,1,404.39
R025895,U13348,L04144,2026-02-06,6,507.00
R026747,U13777,L01204,2026-02-06,1,65.79
R026758,U13780,L04505,2026-02-06,3,404.91
R027556,U14196,L05511,2026-02-06,2,780.78
R028929,U14848,L03343,2026-02-06,1,255.67
R000183,U00090,L04401,2026-02-07,1,226.63
R000913,U00434,L01311,2026-02-07,12,3417.12
R001004,U00484,L01913,2026-02-07,3,503.55
R001280,U00636,L02967,2026-02-07,12,3201.84
R001880,U00957,L02215,2026-02-07,6,1307.58
R003144,U01605,L05419,2026-02-07,6,2059.26
R003659,U01865,L05990,2026-02-07,1,151.25
R003818,U01952,L03328,2026-02-07,1,323.87
R003936,U02008,L02564,2026-02-07,2,727.52
R004619,U02381,L04661,2026-02-07,1,246.63
R005566,U02876,L02839,2026-02-07,1,146.80
R008217,U04213,L05362,2026-02-07,2,875.74
R008233,U04225,L02274,2026-02-07,1,95.24
R009894,U05100,L02999,2026-02-07,1,403.70
R009958,U05127,L02753,2026-02-07,2,374.30
R010311,U05314,L03889,2026-02-07,2,281.74
R010379,U05350,L02709,2026-02-07,3,443.91
R010921,U05620,L04879,2026-02-07,6,2313.96
R010951,U05634,L01732,2026-02-07,2,673.68
R011133,U05717,L01739,2026-02-07,3,172.80
R011258,U05785,L05689,2026-02-07,1,53.06
R011533,U05926,L04768,2026-02-07,3,751.80
R011718,U06020,L01431,2026-02-07,12,2758.20
R012603,U06454,L01222,2026-02-07,2,348.78
R012763,U06539,L02166,2026-02-07,1,272.93
R014570,U07543,L01191,2026-02-07,3,320.10
R014855,U07685,L01393,2026-02-07,3,990.60
R015114,U07807,L05770,2026-02-07,2,294.04
R015846,U08170,L01077,2026-02-07,1,125.77
R016265,U08403,L01687,2026-02-07,2,562.04
R016358,U08447,L00314,2026-02-07,3,150.81
R016463,U08512,L04587,2026-02-07,3,218.22
R016874,U08729,L01019,2026-02-07,2,183.98
R017365,U08983,L00207,2026-02-07,1,327.83
R017750,U09174,L04628,2026-02-07,3,241.44
R020832,U10787,L05415,2026-02-07,12,1062.24
R021123,U10927,L05885,2026-02-07,2,191.90
R022788,U11746,L00003,2026-02-07,12,4633.56
R023499,U12131,L04427,2026-02-07,1,69.34
R023708,U12238,L00295,2026-02-07,3,1140.69
R024360,U12580,L03979,2026-02-07,12,4390.32
R025054,U12926,L02738,2026-02-07,2,657.88
R025134,U12970,L05587,2026-02-07,2,801.40
R026319,U13567,L01955,2026-02-07,1,271.63
R026495,U13661,L02175,2026-02-07,1,240.34
R028741,U14766,L00375,2026-02-07,3,931.38
R028864,U14819,L02140,2026-02-07,1,52.53
R028881,U14824,L00920,2026-02-07,6,331.44
R029160,U14980,L05880,2026-02-07,3,1213.86
R029163,U14980,L00676,2026-02-07,3,1113.93
R000607,U00298,L05099,2026-02-08,2,678.94
R000609,U00299,L01558,2026-02-08,2,371.38
R004566,U02357,L01816,2026-02-08,6,2031.60
R005169,U02683,L04500,2026-02-08,2,204.54
R007424,U03815,L00568,2026-02-08,1,194.59
R007996,U04098,L03349,2026-02-08,2,258.30
R008273,U04247,L04292,2026-02-08,1,284.88
R009475,U04889,L05966,2026-02-08,3,193.38
R009811,U05067,L02921,2026-02-08,12,4881.96
R010620,U05464,L00053,2026-02-08,3,1052.91
R012641,U06471,L01139,2026-02-08,1,365.00
R013662,U07031,L03397,2026-02-08,12,3745.80
R013788,U07107,L02828,2026-02-08,1,108.91
R014521,U07517,L05672,2026-02-08,1,147.12
R015507,U08006,L04332,2026-02-08,3,1042.89
R016114,U08331,L05043,2026-02-08,3,884.43
R019359,U10016,L04680,2026-02-08,2,131.58
R020014,U10359,L03407,2026-02-08,3,1342.80
R020421,U10574,L04405,2026-02-08,2,752.00
R022318,U11521,L02236,2026-02-08,2,209.86
R024318,U12557,L00483,2026-02-08,2,859.80
R024320,U12557,L03437,2026-02-08,3,821.01
R024973,U12880,L03555,2026-02-08,1,287.52
R025126,U12965,L03280,2026-02-08,1,81.79
R025349,U13081,L03901,2026-02-08,2,674.70
R025796,U13304,L03614,2026-02-08,12,2255.28
R025904,U13353,L03646,2026-02-08,1,375.40
R026258,U13542,L00293,2026-02-08,6,814.86
R026482,U13650,L02641,2026-02-08,2,664.50
R028333,U14567,L03340,2026-02-08,6,2649.84
R000348,U00174,L00866,2026-02-09,2,593.46
R001177,U00578,L01582,2026-02-09,3,972.60
R001634,U00818,L01798,2026-02-09,6,1903.50
R002464,U01262,L03590,2026-02-09,2,626.02
R002482,U01270,L04323,2026-02-09,2,792.48
R002523,U01295,L04290,2026-02-09,1,268.10
R003918,U01999,L00990,2026-02-09,2,748.98
R003924,U02004,L05747,2026-02-09,12,1395.12
R006303,U03246,L04142,2026-02-09,1,240.18
R006589,U03392,L04314,2026-02-09,6,2017.32
R007156,U03675,L05197,2026-02-09,2,434.74
R009115,U04693,L02993,2026-02-09,12,1777.32
R009383,U04836,L03781,2026-02-09,1,348.04
R010248,U05280,L03988,2026-02-09,12,2806.32
R010624,U05466,L00207,2026-02-09,1,327.83
R011425,U05866,L00899,2026-02-09,1,207.67
R011583,U05953,L05649,2026-02-09,3,210.75
R011878,U06091,L03241,2026-02-09,2,720.88
R011932,U06115,L03307,2026-02-09,2,672.50
R012695,U06494,L05279,2026-02-09,12,3010.32
R013072,U06720,L00729,2026-02-09,2,684.46
R013830,U07133,L02595,2026-02-09,2,221.16
R015075,U07777,L01369,2026-02-09,6,1121.22
R015322,U07915,L02848,2026-02-09,2,312.92
R016126,U08336,L05679,2026-02-09,2,661.00
R016686,U08632,L00382,2026-02-09,1,416.75
R017484,U09044,L00399,2026-02-09,12,4958.64
R018223,U09428,L01194,2026-02-09,6,1533.36
R019312,U09996,L04609,2026-02-09,1,326.74
R020644,U10695,L01099,2026-02-09,3,305.55
R020815,U10777,L03844,2026-02-09,2,563.12
R022406,U11575,L04672,2026-02-09,3,975.18
R023877,U12327,L03178,2026-02-09,12,4712.76
R024229,U12517,L04845,2026-02-09,1,281.81
R024601,U12698,L03886,2026-02-09,12,4580.88
R025117,U12961,L02474,2026-02-09,1,218.65
R026403,U13611,L00792,2026-02-09,3,976.86
R026703,U13753,L00120,2026-02-09,1,52.79
R026852,U13839,L01595,2026-02-09,1,292.23
R027095,U13969,L04577,2026-02-09,3,608.31
R027373,U14088,L02958,2026-02-09,1,59.97
R027772,U14302,L00456,2026-02-09,1,184.26
R027894,U14354,L03773,2026-02-09,2,117.46
R028677,U14728,L05968,2026-02-09,1,354.40
R028767,U14773,L03156,2026-02-09,1,253.98
R001639,U00819,L00455,2026-02-10,1,216.52
R002478,U01269,L03287,2026-02-10,1,81.27
R003625,U01844,L05505,2026-02-10,1,72.67
R004010,U02056,L03061,2026-02-10,1,109.99
R004450,U02295,L05604,2026-02-10,2,202.04
R004954,U02591,L01224,2026-02-10,6,1960.44
R005967,U03075,L01553,2026-02-10,1,176.53
R006211,U03197,L00670,2026-02-10,1,204.74
R006727,U03460,L00091,2026-02-10,2,448.52
R007358,U03781,L05769,2026-02-10,2,558.20
R008453,U04349,L02596,2026-02-10,1,373.22
R008918,U04599,L00026,2026-02-10,6,1642.32
R009511,U04913,L00001,2026-02-10,2,888.96
R009676,U04995,L02130,2026-02-10,2,521.34
R010368,U05344,L03442,2026-02-10,1,74.31
R011775,U06046,L02372,2026-02-10,3,830.34
R011948,U06125,L04031,2026-02-10,2,718.96
R012319,U06310,L00866,2026-02-10,2,593.46
R012340,U06323,L03920,2026-02-10,2,785.66
R012978,U06661,L04644,2026-02-10,2,705.40
R013184,U06777,L05229,2026-02-10,12,4273.92
R013885,U07164,L00241,2026-02-10,1,449.83
R015151,U07827,L02824,2026-02-10,2,434.14
R016630,U08605,L05991,2026-02-10,1,267.43
R016718,U08644,L01558,2026-02-10,2,371.38
R017919,U09267,L04623,2026-02-10,1,128.21
R018174,U09404,L00886,2026-02-10,1,269.33
R019119,U09903,L00528,2026-02-10,6,436.56
R019261,U09970,L03637,2026-02-10,1,79.39
R020627,U10682,L05247,2026-02-10,1,179.08
R020911,U10824,L04782,2026-02-10,2,122.08
R023234,U11999,L03567,2026-02-10,2,123.86
R023453,U12113,L03628,2026-02-10,6,1809.48
R024166,U12488,L02006,2026-02-10,1,59.04
R024657,U12730,L04482,2026-02-10,1,136.71
R024783,U12789,L02441,2026-02-10,1,297.51
R025625,U13218,L03623,2026-02-10,2,800.84
R025885,U13343,L03074,2026-02-10,1,424.17
R028094,U14445,L04033,2026-02-10,2,856.66
R000879,U00422,L03033,2026-02-11,12,3774.24
R001427,U00719,L01831,2026-02-11,2,507.42
R001501,U00753,L04903,2026-02-11,1,424.30
R001829,U00932,L05982,2026-02-11,6,1939.98
R002025,U01036,L02384,2026-02-11,1,283.46
R002505,U01285,L05955,2026-02-11,3,167.22
R003677,U01879,L00870,2026-02-11,6,1728.00
R003847,U01970,L00713,2026-02-11,1,78.14
R004240,U02180,L04658,2026-02-11,6,327.30
R004898,U02556,L01218,2026-02-11,3,848.88
R004999,U02613,L00380,2026-02-11,6,2696.94
R005022,U02619,L03634,2026-02-11,1,229.95
R006614,U03406,L04011,2026-02-11,1,99.21
R006953,U03576,L01828,2026-02-11,3,215.49
R007242,U03717,L04184,2026-02-11,2,157.70
R007262,U03730,L03514,2026-02-11,6,1068.18
R010485,U05399,L04072,2026-02-11,1,96.48
R011075,U05694,L02085,2026-02-11,2,312.46
R011314,U05816,L01738,2026-02-11,3,409.41
R011726,U06025,L00292,2026-02-11,12,4492.68
R012506,U06406,L02796,2026-02-11,1,285.43
R012842,U06589,L00254,2026-02-11,6,2396.94
R013884,U07163,L02327,2026-02-11,1,104.72
R014463,U07492,L00050,2026-02-11,6,605.10
R014792,U07657,L04876,2026-02-11,3,1196.43
R014803,U07660,L05373,2026-02-11,1,271.39
R014872,U07694,L05068,2026-02-11,1,63.65
R015615,U08064,L04421,2026-02-11,1,313.93
R016099,U08323,L04571,2026-02-11,1,163.17
R016576,U08576,L05280,2026-02-11,1,359.68
R018436,U09538,L01599,2026-02-11,3,1262.22
R018934,U09801,L02388,2026-02-11,1,373.49
R019285,U09982,L03932,2026-02-11,1,288.39
R019411,U10049,L02060,2026-02-11,3,1033.68
R019502,U10103,L01749,2026-02-11,1,97.04
R019845,U10281,L03531,2026-02-11,1,238.88
R020048,U10373,L05464,2026-02-11,1,157.44
R020908,U10823,L03373,2026-02-11,3,329.97
R021331,U11032,L02851,2026-02-11,1,256.34
R021471,U11102,L03828,2026-02-11,2,331.66
R021676,U11199,L05009,2026-02-11,1,319.05
R022388,U11564,L01407,2026-02-11,6,703.32
R022445,U11595,L01379,2026-02-11,2,607.20
R022589,U11654,L00286,2026-02-11,3,537.78
R023080,U11912,L05410,2026-02-11,2,545.60
R023569,U12164,L00820,2026-02-11,3,920.70
R024408,U12607,L04726,2026-02-11,1,262.62
R025035,U12915,L02359,2026-02-11,6,2592.00
R026310,U13561,L00944,2026-02-11,12,2774.88
R026546,U13684,L05567,2026-02-11,3,1176.66
R026644,U13718,L03481,2026-02-11,3,1028.52
R026932,U13879,L03431,2026-02-11,1,357.38
R027440,U14119,L05066,2026-02-11,2,531.24
R027921,U14363,L04441,2026-02-11,1,230.17
R000486,U00239,L05234,2026-02-12,2,120.38
R000569,U00282,L03735,2026-02-12,3,229.35
R001323,U00660,L05693,2026-02-12,1,176.10
R001751,U00882,L02993,2026-02-12,3,444.33
R002308,U01193,L02329,2026-02-12,3,1262.58
R002673,U01376,L04240,2026-02-12,3,793.95
R002932,U01502,L01362,2026-02-12,1,237.72
R003574,U01825,L05913,2026-02-12,2,383.48
R004438,U02285,L03283,2026-02-12,1,414.12
R006512,U03352,L04118,2026-02-12,1,52.98
R006752,U03472,L04656,2026-02-12,1,179.48
R007488,U03852,L03264,2026-02-12,2,456.90
R007667,U03941,L04816,2026-02-12,1,75.89
R007693,U03950,L05918,2026-02-12,6,2285.28
R008376,U04305,L02004,2026-02-12,3,502.71
R008669,U04461,L05613,2026-02-12,2,781.54
R010191,U05249,L00486,2026-02-12,1,356.30
R010527,U05422,L04133,2026-02-12,1,84.56
R010657,U05484,L05990,2026-02-12,1,151.25
R011088,U05701,L04578,2026-02-12,2,296.82
R011432,U05871,L02854,2026-02-12,1,183.57
R012753,U06534,L04084,2026-02-12,1,166.10
R013046,U06705,L04095,2026-02-12,1,356.21
R013844,U07141,L04453,2026-02-12,1,186.53
R014086,U07273,L01172,2026-02-12,1,428.84
R014212,U07350,L02720,2026-02-12,6,1502.94
R014277,U07383,L02169,2026-02-12,2,108.58
R014747,U07633,L01280,2026-02-12,2,292.16
R015660,U08081,L05545,2026-02-12,1,100.41
R016117,U08332,L04177,2026-02-12,1,63.24
R018640,U09650,L04147,2026-02-12,2,769.70
R019076,U09871,L01914,2026-02-12,1,198.67
R019329,U10004,L00813,2026-02-12,3,253.50
R020129,U10411,L01636,2026-02-12,3,1073.67
R020667,U10707,L03393,2026-02-12,2,696.42
R020903,U10820,L05966,2026-02-12,12,773.52
R022567,U11643,L02228,2026-02-12,1,136.15
R024007,U12399,L04090,2026-02-12,1,259.51
R025273,U13042,L05827,2026-02-12,3,228.81
R025586,U13202,L00920,2026-02-12,1,55.24
R027194,U14009,L03974,2026-02-12,1,391.34
R027455,U14129,L04075,2026-02-12,12,1152.72
R027541,U14188,L04603,2026-02-12,1,93.33
R027724,U14280,L05942,2026-02-12,1,213.89
R028011,U14403,L05792,2026-02-12,12,2772.12
